https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1627776000000,2021-08-01 00:00:00,BTC/USDT,41448.10,41750.00,41091.77,41715.88,23625.055,979348569.76346,209320
1627772400000,2021-07-31 23:00:00,BTC/USDT,41843.60,41927.77,41254.41,41448.11,15927.111,664360129.51939,151234
1627768800000,2021-07-31 22:00:00,BTC/USDT,41949.99,41950.00,41598.34,41843.59,13797.070,576376467.80477,143469
1627765200000,2021-07-31 21:00:00,BTC/USDT,41503.81,42010.00,41483.34,41950.00,17907.668,747799325.29709,194732
1627761600000,2021-07-31 20:00:00,BTC/USDT,41296.62,41860.00,41135.77,41503.81,19280.475,800692274.73194,188522
1627758000000,2021-07-31 19:00:00,BTC/USDT,41372.54,41559.06,41214.77,41296.62,10697.741,442459462.81437,114479
1627754400000,2021-07-31 18:00:00,BTC/USDT,41165.21,41435.00,41120.19,41372.55,10136.420,418836439.70431,111044
1627750800000,2021-07-31 17:00:00,BTC/USDT,41284.08,41382.68,41030.19,41165.20,14345.165,591287100.71528,145326
1627747200000,2021-07-31 16:00:00,BTC/USDT,41529.68,41595.00,41226.94,41284.09,12133.647,502328233.50702,132254
1627743600000,2021-07-31 15:00:00,BTC/USDT,41413.20,41700.00,41301.71,41529.67,11960.040,496406412.94171,138753
1627740000000,2021-07-31 14:00:00,BTC/USDT,41401.47,41545.12,41101.00,41413.20,18731.226,774458765.68119,188040
1627736400000,2021-07-31 13:00:00,BTC/USDT,41657.61,41716.19,41201.53,41401.47,20368.945,844457271.79365,186920
1627732800000,2021-07-31 12:00:00,BTC/USDT,41599.67,41728.12,41479.99,41657.61,9690.092,402962294.00356,114928
1627729200000,2021-07-31 11:00:00,BTC/USDT,41781.29,41821.58,41333.00,41599.67,20094.144,835483686.60653,185715
1627725600000,2021-07-31 10:00:00,BTC/USDT,41643.68,41923.99,41614.01,41781.30,13401.046,559597861.09310,132490
1627722000000,2021-07-31 09:00:00,BTC/USDT,41697.19,41993.24,41565.48,41643.68,15084.858,629269162.50527,147333
1627718400000,2021-07-31 08:00:00,BTC/USDT,41537.60,41889.10,41475.00,41696.20,13943.899,581361194.40942,156706
1627714800000,2021-07-31 07:00:00,BTC/USDT,41522.90,41650.00,41475.55,41537.59,7919.482,329121020.68855,98145
1627711200000,2021-07-31 06:00:00,BTC/USDT,41695.60,41720.00,41360.00,41522.91,12896.119,535406295.63985,128307
1627707600000,2021-07-31 05:00:00,BTC/USDT,41829.94,41880.00,41200.00,41695.60,27610.675,1146206958.96949,233259
1627704000000,2021-07-31 04:00:00,BTC/USDT,41824.69,41884.74,41520.00,41829.94,14278.936,595720650.65615,149596
1627700400000,2021-07-31 03:00:00,BTC/USDT,41966.61,42172.00,41714.01,41824.68,12993.887,544404531.44318,142366
1627696800000,2021-07-31 02:00:00,BTC/USDT,41971.12,42224.37,41855.00,41966.61,13786.559,579491557.96813,140682
1627693200000,2021-07-31 01:00:00,BTC/USDT,41897.74,42013.08,41750.73,41971.11,12920.666,541260258.24584,143776
1627689600000,2021-07-31 00:00:00,BTC/USDT,42202.60,42494.00,41636.01,41893.87,41616.028,1745426852.27912,378806
1627686000000,2021-07-30 23:00:00,BTC/USDT,41342.25,42316.60,41300.46,42203.25,51571.427,2152816010.08438,438325
1627682400000,2021-07-30 22:00:00,BTC/USDT,41187.34,41479.84,40972.19,41342.26,27397.309,1129369914.71562,263566
1627678800000,2021-07-30 21:00:00,BTC/USDT,40689.51,41623.52,40650.00,41187.34,45899.379,1885219435.90209,446262
1627675200000,2021-07-30 20:00:00,BTC/USDT,39857.83,41848.75,39707.44,40687.88,84389.954,3423607549.36034,697681
1627671600000,2021-07-30 19:00:00,BTC/USDT,39075.01,39880.00,39052.08,39857.82,24194.525,953810720.43514,219967
1627668000000,2021-07-30 18:00:00,BTC/USDT,39013.68,39150.00,38853.14,39075.01,9966.827,389173008.65943,114362
1627664400000,2021-07-30 17:00:00,BTC/USDT,38900.00,39045.90,38900.00,39013.68,7173.700,279665497.99691,86805
1627660800000,2021-07-30 16:00:00,BTC/USDT,39055.42,39200.00,38851.12,38900.00,15492.038,604230745.95996,164907
1627657200000,2021-07-30 15:00:00,BTC/USDT,38988.50,39067.20,38851.12,39056.09,10660.725,415489595.03445,122028
1627653600000,2021-07-30 14:00:00,BTC/USDT,38810.97,39140.00,38807.39,38988.50,20878.254,813991470.16193,205792
1627650000000,2021-07-30 13:00:00,BTC/USDT,38697.40,38917.04,38650.00,38810.97,13446.476,521735706.67572,140610
1627646400000,2021-07-30 12:00:00,BTC/USDT,38637.33,38873.86,38555.00,38697.39,15932.971,617216435.39054,153451
1627642800000,2021-07-30 11:00:00,BTC/USDT,38832.64,38950.00,38551.70,38637.34,18260.161,708004596.64527,182462
1627639200000,2021-07-30 10:00:00,BTC/USDT,38775.01,38925.00,38500.00,38832.63,23119.457,895466217.15709,222950
1627635600000,2021-07-30 09:00:00,BTC/USDT,38724.02,38799.31,38320.00,38775.00,46878.447,1807539087.43838,405006
1627632000000,2021-07-30 08:00:00,BTC/USDT,39730.00,39768.08,38500.00,38724.02,54872.782,2141773455.35471,447975
1627628400000,2021-07-30 07:00:00,BTC/USDT,39836.80,39876.43,39660.57,39729.99,9508.947,378397768.69464,110179
1627624800000,2021-07-30 06:00:00,BTC/USDT,39713.53,39844.00,39560.00,39836.80,11246.211,446699493.19580,123195
1627621200000,2021-07-30 05:00:00,BTC/USDT,39802.52,39824.89,39610.00,39713.46,11049.477,438923304.96743,115670
1627617600000,2021-07-30 04:00:00,BTC/USDT,39951.21,40016.20,39630.00,39802.52,16684.257,664466465.09658,152737
1627614000000,2021-07-30 03:00:00,BTC/USDT,39973.67,40092.73,39940.00,39951.21,7120.170,284808556.38328,84616
1627610400000,2021-07-30 02:00:00,BTC/USDT,40080.00,40238.00,39941.47,39973.66,11500.499,461296824.52280,127566
1627606800000,2021-07-30 01:00:00,BTC/USDT,39901.53,40130.00,39850.00,40080.00,8771.590,350768677.17610,106301
1627603200000,2021-07-30 00:00:00,BTC/USDT,40012.89,40133.13,39754.00,39900.00,15458.726,617606893.49826,159159
1627599600000,2021-07-29 23:00:00,BTC/USDT,39773.85,40400.00,39757.00,40012.90,31826.597,1276042525.19420,281361
1627596000000,2021-07-29 22:00:00,BTC/USDT,39522.61,39812.34,39506.81,39773.85,9615.746,381794108.03820,111277
1627592400000,2021-07-29 21:00:00,BTC/USDT,39715.49,39761.11,39465.66,39522.27,9108.069,360678401.00272,107487
1627588800000,2021-07-29 20:00:00,BTC/USDT,39647.85,39830.00,39600.00,39715.49,7881.098,313007878.01475,102117
1627585200000,2021-07-29 19:00:00,BTC/USDT,39532.41,39739.06,39451.22,39647.85,10995.427,435084720.23673,129231
1627581600000,2021-07-29 18:00:00,BTC/USDT,39599.67,39679.77,39365.33,39532.40,19854.296,784921053.18375,176758
1627578000000,2021-07-29 17:00:00,BTC/USDT,39735.08,39920.00,39560.00,39599.67,15787.643,627244493.55452,157662
1627574400000,2021-07-29 16:00:00,BTC/USDT,39926.50,40200.00,39630.00,39735.09,20771.127,827916448.57291,192750
1627570800000,2021-07-29 15:00:00,BTC/USDT,39936.67,40148.23,39748.00,39926.50,22196.596,887038881.54015,209642
1627567200000,2021-07-29 14:00:00,BTC/USDT,39853.02,40000.00,39618.92,39937.93,24449.235,973159131.46420,226716
1627563600000,2021-07-29 13:00:00,BTC/USDT,39706.92,39965.00,39617.62,39853.01,18021.204,717650230.29391,190939
1627560000000,2021-07-29 12:00:00,BTC/USDT,39748.70,39796.27,39400.00,39706.91,26934.551,1067327945.68952,249988
1627556400000,2021-07-29 11:00:00,BTC/USDT,40167.57,40247.00,39500.00,39748.70,34925.095,1392410950.72543,306742
1627552800000,2021-07-29 10:00:00,BTC/USDT,40377.06,40530.22,40015.87,40167.58,22577.339,909458563.04627,218630
1627549200000,2021-07-29 09:00:00,BTC/USDT,39927.03,40665.00,39927.03,40377.06,32187.133,1296829259.87434,289049
1627545600000,2021-07-29 08:00:00,BTC/USDT,39925.01,40065.98,39715.00,39927.03,15682.757,625458036.87172,165638
1627542000000,2021-07-29 07:00:00,BTC/USDT,39981.54,40120.00,39814.29,39925.01,11790.027,471326133.56157,134811
1627538400000,2021-07-29 06:00:00,BTC/USDT,40090.44,40184.01,39879.28,39981.89,11643.860,466380989.69485,138963
1627534800000,2021-07-29 05:00:00,BTC/USDT,39951.00,40244.00,39690.35,40090.44,22738.107,908576397.93020,219824
1627531200000,2021-07-29 04:00:00,BTC/USDT,39595.02,40093.27,39470.00,39951.00,18635.296,743075246.74143,192023
1627527600000,2021-07-29 03:00:00,BTC/USDT,39683.50,39838.00,39490.60,39595.02,12420.123,492533219.67361,132014
1627524000000,2021-07-29 02:00:00,BTC/USDT,39642.99,39971.04,39593.27,39689.55,14867.577,591735460.62442,153152
1627520400000,2021-07-29 01:00:00,BTC/USDT,39385.29,39722.06,39203.83,39642.98,23473.414,927613065.19978,221795
1627516800000,2021-07-29 00:00:00,BTC/USDT,40003.08,40281.93,39361.00,39388.44,25535.555,1017610229.20252,251175
1627513200000,2021-07-28 23:00:00,BTC/USDT,39726.93,40197.52,39561.03,40003.08,20927.662,834408814.22897,216276
1627509600000,2021-07-28 22:00:00,BTC/USDT,40065.01,40200.00,39554.04,39726.95,15940.903,635640081.80794,180482
1627506000000,2021-07-28 21:00:00,BTC/USDT,39922.59,40142.64,39800.85,40067.08,13625.417,544363658.69163,178923
1627502400000,2021-07-28 20:00:00,BTC/USDT,40375.30,40381.50,39700.03,39922.59,27102.091,1084403767.79502,277915
1627498800000,2021-07-28 19:00:00,BTC/USDT,40448.38,40682.00,39912.02,40375.30,34547.742,1393396624.78984,336393
1627495200000,2021-07-28 18:00:00,BTC/USDT,38958.03,40529.24,38753.00,40449.68,65429.721,2599352190.31720,554312
1627491600000,2021-07-28 17:00:00,BTC/USDT,40106.48,40245.47,38819.53,38958.03,55571.930,2190301421.49797,467405
1627488000000,2021-07-28 16:00:00,BTC/USDT,39670.00,40178.00,39532.67,40106.61,22093.959,881098267.01987,224625
1627484400000,2021-07-28 15:00:00,BTC/USDT,39516.34,39949.00,39406.30,39670.00,19012.645,754075141.42842,199257
1627480800000,2021-07-28 14:00:00,BTC/USDT,39647.35,39839.79,39306.04,39516.34,24790.288,981960049.20594,228097
1627477200000,2021-07-28 13:00:00,BTC/USDT,39671.06,39949.98,39408.51,39647.34,35728.470,1417563003.57294,340135
1627473600000,2021-07-28 12:00:00,BTC/USDT,40729.89,40864.39,39586.08,39669.85,54254.908,2181079081.20049,472163
1627470000000,2021-07-28 11:00:00,BTC/USDT,40161.07,40894.00,40064.63,40729.99,49239.718,1996808908.52709,438188
1627466400000,2021-07-28 10:00:00,BTC/USDT,39933.55,40400.00,39784.87,40161.08,35153.067,1410156853.40232,335656
1627462800000,2021-07-28 09:00:00,BTC/USDT,39518.45,39950.00,39422.33,39933.54,17147.727,681263419.74039,177677
1627459200000,2021-07-28 08:00:00,BTC/USDT,39887.99,39928.93,39350.00,39518.45,18487.247,732424222.42877,203127
1627455600000,2021-07-28 07:00:00,BTC/USDT,39523.03,39943.00,39512.36,39888.00,21869.403,868821879.25973,219070
1627452000000,2021-07-28 06:00:00,BTC/USDT,40110.84,40168.27,39222.39,39523.03,31634.220,1254740158.59083,284659
1627448400000,2021-07-28 05:00:00,BTC/USDT,39670.09,40190.37,39603.35,40112.58,21658.380,865623485.39024,221372
1627444800000,2021-07-28 04:00:00,BTC/USDT,39815.00,40123.20,39555.65,39670.10,22634.367,900529313.09075,222383
1627441200000,2021-07-28 03:00:00,BTC/USDT,39838.22,40388.00,39403.31,39815.00,36360.072,1449584556.57122,322119
1627437600000,2021-07-28 02:00:00,BTC/USDT,39855.03,40236.45,39593.36,39838.22,38878.941,1552266950.80259,351586
1627434000000,2021-07-28 01:00:00,BTC/USDT,39056.56,39863.99,38861.61,39855.03,28707.648,1132448186.21628,262474
1627430400000,2021-07-28 00:00:00,BTC/USDT,39448.06,39550.00,38897.40,39056.57,25399.708,995475811.59954,245375
1627426800000,2021-07-27 23:00:00,BTC/USDT,39147.03,39546.34,38678.99,39442.33,31855.111,1244392244.69452,294246
1627423200000,2021-07-27 22:00:00,BTC/USDT,38304.68,39399.00,38100.00,39147.03,33731.880,1309746520.37329,320149
1627419600000,2021-07-27 21:00:00,BTC/USDT,38017.58,38448.29,37923.15,38304.67,14977.591,572766956.56368,170721
1627416000000,2021-07-27 20:00:00,BTC/USDT,37780.57,38185.79,37779.05,38017.58,16257.161,617813495.30049,164574
1627412400000,2021-07-27 19:00:00,BTC/USDT,37887.78,38250.43,37716.19,37780.52,17430.680,661794102.25966,170168
1627408800000,2021-07-27 18:00:00,BTC/USDT,37777.99,38050.00,37325.00,37887.78,31498.639,1187834406.37762,267044
1627405200000,2021-07-27 17:00:00,BTC/USDT,37622.97,37884.54,37567.52,37778.00,16962.503,640128871.22246,173554
1627401600000,2021-07-27 16:00:00,BTC/USDT,38203.37,38304.00,37559.12,37622.98,43420.606,1643746043.04892,361846
1627398000000,2021-07-27 15:00:00,BTC/USDT,38220.01,38587.48,37933.00,38203.37,36678.131,1403872348.12164,313272
1627394400000,2021-07-27 14:00:00,BTC/USDT,38438.50,38523.71,37739.93,38220.01,72615.302,2764608779.34843,552956
1627390800000,2021-07-27 13:00:00,BTC/USDT,38317.20,38748.53,38165.16,38438.44,39506.125,1519755821.56519,314237
1627387200000,2021-07-27 12:00:00,BTC/USDT,38027.32,38465.00,37670.00,38317.19,37920.921,1445305158.44110,334428
1627383600000,2021-07-27 11:00:00,BTC/USDT,37580.38,38069.94,37501.00,38030.00,27287.151,1030322713.47060,244929
1627380000000,2021-07-27 10:00:00,BTC/USDT,37343.00,37676.00,37234.23,37580.17,21205.457,794557387.13195,199842
1627376400000,2021-07-27 09:00:00,BTC/USDT,37228.32,37465.48,37122.00,37343.01,15700.336,585657781.22694,147634
1627372800000,2021-07-27 08:00:00,BTC/USDT,37103.67,37466.20,36958.87,37228.31,20208.298,752629613.23375,185725
1627369200000,2021-07-27 07:00:00,BTC/USDT,36970.91,37223.92,36920.39,37103.66,15991.967,592738784.63118,147865
1627365600000,2021-07-27 06:00:00,BTC/USDT,37082.95,37319.71,36910.00,36970.92,23014.124,854504860.08865,188793
1627362000000,2021-07-27 05:00:00,BTC/USDT,36943.01,37200.00,36861.68,37082.95,16035.416,594197416.99385,155541
1627358400000,2021-07-27 04:00:00,BTC/USDT,36819.12,37112.44,36669.12,36943.02,22760.545,839809965.50924,187043
1627354800000,2021-07-27 03:00:00,BTC/USDT,36531.03,36985.00,36384.31,36819.12,22725.491,833075727.69800,208185
1627351200000,2021-07-27 02:00:00,BTC/USDT,36879.84,37166.55,36435.55,36531.04,33033.142,1215857358.63148,271714
1627347600000,2021-07-27 01:00:00,BTC/USDT,37428.68,37479.46,36750.38,36879.84,33971.867,1257974544.39134,269407
1627344000000,2021-07-27 00:00:00,BTC/USDT,37218.09,37500.00,36940.00,37428.68,30315.713,1129152990.68529,237958
1627340400000,2021-07-26 23:00:00,BTC/USDT,37569.72,37727.11,37150.00,37218.09,33371.577,1250006038.34420,244293
1627336800000,2021-07-26 22:00:00,BTC/USDT,37119.99,37649.54,36700.00,37569.73,44758.544,1664502611.62836,332099
1627333200000,2021-07-26 21:00:00,BTC/USDT,37748.32,37867.97,36826.29,37119.99,61448.152,2295863123.96449,509555
1627329600000,2021-07-26 20:00:00,BTC/USDT,39358.40,39521.95,37302.58,37748.34,128376.683,4907655646.75176,942507
1627326000000,2021-07-26 19:00:00,BTC/USDT,39689.99,40578.93,39253.61,39358.40,70878.495,2833837200.36802,552090
1627322400000,2021-07-26 18:00:00,BTC/USDT,39198.19,40023.43,39151.92,39690.00,48060.318,1904802049.68528,374641
1627318800000,2021-07-26 17:00:00,BTC/USDT,39043.12,39377.00,38627.00,39198.18,31004.126,1211766559.21290,250514
1627315200000,2021-07-26 16:00:00,BTC/USDT,38536.93,39487.60,38475.00,39043.13,60944.741,2379180416.10210,461557
1627311600000,2021-07-26 15:00:00,BTC/USDT,38307.85,38648.00,38210.00,38537.00,17227.517,662413797.42459,152509
1627308000000,2021-07-26 14:00:00,BTC/USDT,38301.33,38500.00,38115.00,38307.85,19390.901,743491050.70633,162049
1627304400000,2021-07-26 13:00:00,BTC/USDT,38634.01,38634.01,37900.00,38300.01,47633.632,1819745546.20108,347727
1627300800000,2021-07-26 12:00:00,BTC/USDT,38468.05,38882.89,38208.10,38634.01,29395.224,1135147358.00352,227836
1627297200000,2021-07-26 11:00:00,BTC/USDT,38588.24,38750.00,38342.01,38468.05,17009.635,655115663.82742,155533
1627293600000,2021-07-26 10:00:00,BTC/USDT,38212.98,38699.00,38084.40,38588.24,20715.311,794523798.99630,170566
1627290000000,2021-07-26 09:00:00,BTC/USDT,38198.79,38398.91,38000.00,38212.99,20043.455,766160375.98290,166935
1627286400000,2021-07-26 08:00:00,BTC/USDT,38159.99,38333.11,37666.00,38199.99,34999.253,1330340440.61099,288247
1627282800000,2021-07-26 07:00:00,BTC/USDT,38630.10,38851.55,37778.00,38157.02,40693.626,1559752550.69452,321393
1627279200000,2021-07-26 06:00:00,BTC/USDT,38555.88,39284.65,38371.44,38630.09,53240.933,2068714637.18374,406243
1627275600000,2021-07-26 05:00:00,BTC/USDT,38266.56,38610.00,38203.27,38555.88,17368.893,666986891.70890,148721
1627272000000,2021-07-26 04:00:00,BTC/USDT,38276.53,38594.18,38131.58,38266.41,26202.463,1004791714.53556,196356
1627268400000,2021-07-26 03:00:00,BTC/USDT,38044.61,38385.99,37960.00,38276.54,22821.823,869976550.53609,178425
1627264800000,2021-07-26 02:00:00,BTC/USDT,38321.08,38545.96,37837.40,38044.62,54072.701,2065910363.76332,382406
1627261200000,2021-07-26 01:00:00,BTC/USDT,36736.40,48168.60,36658.09,38321.08,181926.831,6984664067.95882,1645348
1627257600000,2021-07-26 00:00:00,BTC/USDT,35370.67,36895.39,35185.49,36736.40,80748.023,2900324174.47407,539326
1627254000000,2021-07-25 23:00:00,BTC/USDT,34616.71,35400.00,34546.53,35370.66,51426.258,1798684216.37968,348930
1627250400000,2021-07-25 22:00:00,BTC/USDT,34510.02,34650.00,34420.84,34620.07,8260.064,285036153.74628,85295
1627246800000,2021-07-25 21:00:00,BTC/USDT,34409.03,34550.00,34374.41,34510.01,7989.720,275468906.46499,92103
1627243200000,2021-07-25 20:00:00,BTC/USDT,34312.89,34453.00,34260.00,34409.04,8429.619,289670366.60379,82508
1627239600000,2021-07-25 19:00:00,BTC/USDT,34372.55,34584.40,34159.00,34312.90,21262.299,730704808.60002,159497
1627236000000,2021-07-25 18:00:00,BTC/USDT,34427.30,34454.84,34321.00,34372.30,8704.162,299358816.53100,88138
1627232400000,2021-07-25 17:00:00,BTC/USDT,34181.32,34430.00,34136.93,34427.30,18803.362,645423457.05403,148662
1627228800000,2021-07-25 16:00:00,BTC/USDT,34152.77,34241.22,34063.14,34181.32,11585.294,395640469.58108,110744
1627225200000,2021-07-25 15:00:00,BTC/USDT,34092.27,34265.00,33947.73,34152.77,21784.026,743497634.98438,186503
1627221600000,2021-07-25 14:00:00,BTC/USDT,34160.25,34162.71,33853.00,34092.26,29548.075,1004251182.47386,213377
1627218000000,2021-07-25 13:00:00,BTC/USDT,34267.01,34335.11,34015.38,34160.24,20280.764,692736703.98006,165180
1627214400000,2021-07-25 12:00:00,BTC/USDT,34366.62,34399.75,34185.41,34267.00,12035.286,412599774.89291,117576
1627210800000,2021-07-25 11:00:00,BTC/USDT,34328.33,34466.75,34250.02,34366.63,12249.385,420860985.07483,110519
1627207200000,2021-07-25 10:00:00,BTC/USDT,34480.45,34558.27,34250.01,34328.32,13689.309,470975068.21954,127388
1627203600000,2021-07-25 09:00:00,BTC/USDT,34546.01,34599.87,34301.68,34480.45,16000.433,551132367.20568,136061
1627200000000,2021-07-25 08:00:00,BTC/USDT,34672.76,34780.00,34430.00,34546.02,17777.778,615323917.28932,150434
1627196400000,2021-07-25 07:00:00,BTC/USDT,34436.20,34768.53,34422.32,34672.76,23171.162,802580149.02150,196106
1627192800000,2021-07-25 06:00:00,BTC/USDT,34293.97,34465.00,34254.43,34436.20,9341.140,321220494.58522,91981
1627189200000,2021-07-25 05:00:00,BTC/USDT,34346.12,34630.00,34194.23,34293.97,18391.906,631942812.34780,150002
1627185600000,2021-07-25 04:00:00,BTC/USDT,34149.99,34470.88,34050.00,34345.53,18274.054,626508655.10298,142576
1627182000000,2021-07-25 03:00:00,BTC/USDT,34158.99,34350.00,34123.51,34150.00,11309.666,387183580.08119,102491
1627178400000,2021-07-25 02:00:00,BTC/USDT,33898.96,34185.58,33880.00,34158.99,9557.313,325542769.71651,87563
1627174800000,2021-07-25 01:00:00,BTC/USDT,33987.89,34105.22,33812.00,33898.97,11771.075,399756385.76326,104020
1627171200000,2021-07-25 00:00:00,BTC/USDT,34230.00,34400.00,33895.66,33987.90,22472.694,767842494.88216,165168
1627167600000,2021-07-24 23:00:00,BTC/USDT,33990.66,34263.36,33894.76,34230.00,10787.194,367789291.57517,99123
1627164000000,2021-07-24 22:00:00,BTC/USDT,34065.77,34065.78,33812.76,33990.67,10824.453,367252176.91004,93449
1627160400000,2021-07-24 21:00:00,BTC/USDT,33893.99,34128.00,33782.10,34065.78,10320.292,350365748.34849,106357
1627156800000,2021-07-24 20:00:00,BTC/USDT,33828.04,33935.87,33660.00,33894.00,14069.245,475961296.97327,123955
1627153200000,2021-07-24 19:00:00,BTC/USDT,34252.82,34252.82,33688.35,33828.05,21059.074,715288978.87171,179793
1627149600000,2021-07-24 18:00:00,BTC/USDT,34281.92,34377.77,34206.43,34252.82,10717.688,367600384.63892,98955
1627146000000,2021-07-24 17:00:00,BTC/USDT,34402.06,34471.00,34167.22,34281.92,22089.379,758149018.62271,163364
1627142400000,2021-07-24 16:00:00,BTC/USDT,33831.16,34435.84,33803.00,34402.06,39605.020,1353248519.38241,283053
1627138800000,2021-07-24 15:00:00,BTC/USDT,33828.89,34038.72,33799.73,33831.17,15617.650,529247325.04553,137776
